Time	Type	R/W	AP/DP	Register	Request byte	ACK	WData	WData details
31.29844277	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.29921811	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.29999091	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.30076592	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.30153917	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.30231222	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.30308777	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.30386307	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.30463340	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.30540908	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.30618446	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.30695722	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.30773187	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.30850514	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.30927814	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.31005356	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.31082886	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.31159920	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.31237481	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.31315019	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.31392299	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.31469591	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.31547129	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.31624435	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.31701977	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.31779466	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.31856541	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.31934100	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.32011638	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.32088913	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.32166206	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.32243739	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.32321040	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.32398574	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.32476065	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.32553142	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.32630700	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.32708238	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.32785514	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.32862806	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.32940355	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.33017651	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.33095189	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
